rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocess__categorical__encode__min_frequency,param_rgr__C,param_rgr__epsilon,param_rgr__loss,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score
245,0.07046117782592773,0.00713588070414273,0.020570659637451173,0.0007800053144982135,4,0.01,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1464263.1279595175,-1350711.6669791443,-1480892.0096422639,-1496183.8984333528,-1521736.7076217032,-1462757.4821271964,59129.124966911084
245,0.06754112243652344,0.0026943354781415567,0.021636199951171876,0.0027805129986119537,4,0.01,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1464263.1279595175,-1350711.6669791443,-1480892.0096422639,-1496183.8984333528,-1521736.7076217032,-1462757.4821271964,59129.124966911084
249,0.06621766090393066,0.0007545057352662863,0.02004094123840332,0.0001159092366582534,3,0.01,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1464871.4274246914,-1351273.4163785852,-1481330.6980914935,-1496604.1702944506,-1522159.14270298,-1463247.77097844,59078.056323954275
249,0.0677457332611084,0.00319869045993628,0.020093297958374022,0.0005305499578950141,3,0.01,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1464871.4274246914,-1351273.4163785852,-1481330.6980914935,-1496604.1702944506,-1522159.14270298,-1463247.77097844,59078.056323954275
249,0.06660113334655762,0.0017090845664065738,0.022745084762573243,0.003939620854049929,3,0.01,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1464871.4274246914,-1351273.4163785852,-1481330.6980914935,-1496604.1702944506,-1522159.14270298,-1463247.77097844,59078.056323954275
249,0.06628212928771973,0.0009796585889245062,0.02116851806640625,0.0010703344302907954,3,0.01,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1464871.4274246914,-1351273.4163785852,-1481330.6980914935,-1496604.1702944506,-1522159.14270298,-1463247.77097844,59078.056323954275
253,0.06981568336486817,0.0050571108552083625,0.020494461059570312,0.0006122616035485412,2,0.01,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1465517.8976300978,-1352589.0557252432,-1481912.305967906,-1497063.3518121864,-1522512.6030846164,-1463919.04284401,58740.838272849054
253,0.0702592372894287,0.004685969444038575,0.020606040954589844,0.0003367175387719733,2,0.01,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1465517.8976300978,-1352589.0557252432,-1481912.305967906,-1497063.3518121864,-1522512.6030846164,-1463919.04284401,58740.838272849054
253,0.06761608123779297,0.0017543911324361648,0.02223210334777832,0.0032101442580928364,2,0.01,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1465517.8976300978,-1352589.0557252432,-1481912.305967906,-1497063.3518121864,-1522512.6030846164,-1463919.04284401,58740.838272849054
253,0.06947879791259766,0.005698956446671583,0.02225484848022461,0.0026004575162521027,2,0.01,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1465517.8976300978,-1352589.0557252432,-1481912.305967906,-1497063.3518121864,-1522512.6030846164,-1463919.04284401,58740.838272849054
257,0.0699570655822754,0.004643018356292723,0.022130727767944336,0.0009371857876956867,,0.01,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1466723.4991728212,-1353799.5502727476,-1482600.9179209962,-1497550.8102016433,-1522928.4050569246,-1464720.6365250265,58469.08228811244
257,0.06761322021484376,0.001418954711140421,0.021082353591918946,0.0005323340370394859,,0.01,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1466723.4991728212,-1353799.5502727476,-1482600.9179209962,-1497550.8102016433,-1522928.4050569246,-1464720.6365250265,58469.08228811244
257,0.0665818214416504,0.0013102775263681512,0.021346044540405274,0.0006305029771148245,,0.01,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1466723.4991728212,-1353799.5502727476,-1482600.9179209962,-1497550.8102016433,-1522928.4050569246,-1464720.6365250265,58469.08228811244
257,0.06778030395507813,0.0030147243295681942,0.02180767059326172,0.0016345771426030029,,0.01,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.01), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1466723.4991728212,-1353799.5502727476,-1482600.9179209962,-1497550.8102016433,-1522928.4050569246,-1464720.6365250265,58469.08228811244
261,0.06463289260864258,0.0014862495994039046,0.02053070068359375,0.0004200851469901735,5,0.001,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1485251.9303017475,-1371980.3352387273,-1512481.0123986993,-1527468.5506710485,-1563175.0365502865,-1492071.373032102,65105.46319169726
261,0.0649949550628662,0.0007021959848063908,0.020510339736938478,0.0008460995041646141,5,0.001,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1485251.9303017475,-1371980.3352387273,-1512481.0123986993,-1527468.5506710485,-1563175.0365502865,-1492071.373032102,65105.46319169726
261,0.06481852531433105,0.0008542382526079827,0.020325660705566406,0.00044600771845309904,5,0.001,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1485251.9303017475,-1371980.3352387273,-1512481.0123986993,-1527468.5506710485,-1563175.0365502865,-1492071.373032102,65105.46319169726
261,0.06472010612487793,0.0016462610279533798,0.019893693923950195,0.00012694058949566227,5,0.001,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1485251.9303017475,-1371980.3352387273,-1512481.0123986993,-1527468.5506710485,-1563175.0365502865,-1492071.373032102,65105.46319169726
265,0.06649942398071289,0.001996885733278218,0.020695590972900392,0.0009254969562344089,4,0.001,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1485292.2281424114,-1372085.486526472,-1512553.3391690652,-1527504.412167819,-1563198.0565424575,-1492126.704509645,65079.2912753766
265,0.06668024063110352,0.0013082775032382777,0.02064213752746582,0.0006641831655705245,4,0.001,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1485292.2281424114,-1372085.486526472,-1512553.3391690652,-1527504.412167819,-1563198.0565424575,-1492126.704509645,65079.2912753766
265,0.06479058265686036,0.0009740813968452655,0.02055974006652832,0.0005275362299416428,4,0.001,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1485292.2281424114,-1372085.486526472,-1512553.3391690652,-1527504.412167819,-1563198.0565424575,-1492126.704509645,65079.2912753766
265,0.06495304107666015,0.0007271708879084903,0.020473432540893555,0.0007116302700072821,4,0.001,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1485292.2281424114,-1372085.486526472,-1512553.3391690652,-1527504.412167819,-1563198.0565424575,-1492126.704509645,65079.2912753766
269,0.07124462127685546,0.0061637350502555775,0.02113828659057617,0.0007344644378672952,3,0.001,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1485353.456772946,-1372142.2779214936,-1512597.6476284578,-1527546.8238048938,-1563240.7713571852,-1492176.1954969955,65073.77678982645
269,0.06834158897399903,0.0015545428053244316,0.02114238739013672,0.0007464342164530701,3,0.001,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1485353.456772946,-1372142.2779214936,-1512597.6476284578,-1527546.8238048938,-1563240.7713571852,-1492176.1954969955,65073.77678982645
269,0.06921772956848145,0.0038333996858891228,0.021398067474365234,0.0012474516198949755,3,0.001,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1485353.456772946,-1372142.2779214936,-1512597.6476284578,-1527546.8238048938,-1563240.7713571852,-1492176.1954969955,65073.77678982645
269,0.0676194190979004,0.0023873794223350413,0.02006230354309082,0.00025435915371943763,3,0.001,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1485353.456772946,-1372142.2779214936,-1512597.6476284578,-1527546.8238048938,-1563240.7713571852,-1492176.1954969955,65073.77678982645
273,0.06574149131774902,0.0014358006004729273,0.020461559295654297,0.001076038680570856,2,0.001,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1485418.6469548144,-1372274.853917642,-1512656.3316913599,-1527593.1641796937,-1563276.5254027573,-1492243.9044292537,65040.03046470735
273,0.06538629531860352,0.0010443728760996431,0.020993947982788086,0.0009537630874326343,2,0.001,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1485418.6469548144,-1372274.853917642,-1512656.3316913599,-1527593.1641796937,-1563276.5254027573,-1492243.9044292537,65040.03046470735
273,0.06576724052429199,0.0008347583990740358,0.020967388153076173,0.0007379345294992923,2,0.001,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1485418.6469548144,-1372274.853917642,-1512656.3316913599,-1527593.1641796937,-1563276.5254027573,-1492243.9044292537,65040.03046470735
273,0.0682447910308838,0.0031259538743441907,0.02043309211730957,0.00037756668367574684,2,0.001,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1485418.6469548144,-1372274.853917642,-1512656.3316913599,-1527593.1641796937,-1563276.5254027573,-1492243.9044292537,65040.03046470735
277,0.06693391799926758,0.0005114444617303602,0.021304559707641602,0.00036405860942432324,,0.001,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1485539.9702799146,-1372396.9572820135,-1512725.7597902515,-1527642.3369074217,-1563318.7597454232,-1492324.7568010048,65011.37018586312
277,0.06744308471679687,0.0016834206951656379,0.02129082679748535,0.0006104520141373153,,0.001,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1485539.9702799146,-1372396.9572820135,-1512725.7597902515,-1527642.3369074217,-1563318.7597454232,-1492324.7568010048,65011.37018586312
277,0.06797671318054199,0.0021867997718775572,0.02086029052734375,0.0007639379910833154,,0.001,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1485539.9702799146,-1372396.9572820135,-1512725.7597902515,-1527642.3369074217,-1563318.7597454232,-1492324.7568010048,65011.37018586312
277,0.0683934211730957,0.001023257638028491,0.02142987251281738,0.00047937157397016065,,0.001,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.001), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1485539.9702799146,-1372396.9572820135,-1512725.7597902515,-1527642.3369074217,-1563318.7597454232,-1492324.7568010048,65011.37018586312
281,0.06475481986999512,0.0016407189507389127,0.019686365127563478,0.0007667387390248542,5,0.0001,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1487400.1753763559,-1374222.9896894768,-1515979.265566064,-1530899.420080214,-1567451.8828855928,-1495190.7467195406,65761.43993520529
281,0.06421980857849122,0.0012330498467226277,0.01972370147705078,0.0006064207075262332,5,0.0001,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1487400.1753763559,-1374222.9896894768,-1515979.265566064,-1530899.420080214,-1567451.8828855928,-1495190.7467195406,65761.43993520529
281,0.06496586799621581,0.0014407845818631795,0.019949626922607423,0.0006944806454322053,5,0.0001,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1487400.1753763559,-1374222.9896894768,-1515979.265566064,-1530899.420080214,-1567451.8828855928,-1495190.7467195406,65761.43993520529
281,0.0638972282409668,0.0012672182719719784,0.019398880004882813,0.0007180290244562421,5,0.0001,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1487400.1753763559,-1374222.9896894768,-1515979.265566064,-1530899.420080214,-1567451.8828855928,-1495190.7467195406,65761.43993520529
285,0.06706452369689941,0.0027141410493074264,0.020702028274536134,0.0019285985400946636,4,0.0001,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1487404.2081729332,-1374233.5127877416,-1515986.5032171705,-1530903.0092040075,-1567454.1934945697,-1495196.2853752845,65758.82813655038
285,0.06782708168029786,0.002576745228352069,0.022109127044677733,0.003423390168084985,4,0.0001,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1487404.2081729332,-1374233.5127877416,-1515986.5032171705,-1530903.0092040075,-1567454.1934945697,-1495196.2853752845,65758.82813655038
285,0.06723570823669434,0.0020534521382292175,0.020714807510375976,0.0005430059720325298,4,0.0001,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1487404.2081729332,-1374233.5127877416,-1515986.5032171705,-1530903.0092040075,-1567454.1934945697,-1495196.2853752845,65758.82813655038
285,0.06913604736328124,0.0038148173480207063,0.021025419235229492,0.001195272962885835,4,0.0001,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1487404.2081729332,-1374233.5127877416,-1515986.5032171705,-1530903.0092040075,-1567454.1934945697,-1495196.2853752845,65758.82813655038
289,0.06662898063659668,0.0012682146425164731,0.020428991317749022,0.00040426401069196407,3,0.0001,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1487410.3350228267,-1374239.1980917947,-1515990.9384592543,-1530907.2542122244,-1567458.4696891084,-1495201.239095042,65758.2725415755
289,0.06675677299499512,0.0023900352171602624,0.020401382446289064,0.00044408990668448465,3,0.0001,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1487410.3350228267,-1374239.1980917947,-1515990.9384592543,-1530907.2542122244,-1567458.4696891084,-1495201.239095042,65758.2725415755
289,0.06616053581237794,0.0008757152980508672,0.020495796203613283,0.000687755072351587,3,0.0001,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1487410.3350228267,-1374239.1980917947,-1515990.9384592543,-1530907.2542122244,-1567458.4696891084,-1495201.239095042,65758.2725415755
289,0.06573605537414551,0.0018888171217736614,0.0203305721282959,0.0003621733318721803,3,0.0001,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1487410.3350228267,-1374239.1980917947,-1515990.9384592543,-1530907.2542122244,-1567458.4696891084,-1495201.239095042,65758.2725415755
293,0.06932320594787597,0.0028066988366626513,0.020430278778076173,0.0009408976542075928,2,0.0001,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1487416.8594726268,-1374252.4658120242,-1515996.812098297,-1530911.892471935,-1567462.0491737397,-1495208.0158057245,65754.89850881317
293,0.06789183616638184,0.004448020416544334,0.019505071640014648,0.001925495412268312,2,0.0001,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1487416.8594726268,-1374252.4658120242,-1515996.812098297,-1530911.892471935,-1567462.0491737397,-1495208.0158057245,65754.89850881317
293,0.07125678062438964,0.006374032667753018,0.02102975845336914,0.0011356341126056598,2,0.0001,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1487416.8594726268,-1374252.4658120242,-1515996.812098297,-1530911.892471935,-1567462.0491737397,-1495208.0158057245,65754.89850881317
293,0.06898837089538574,0.0028999255256038172,0.020285606384277344,0.00039075439166249,2,0.0001,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 2, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1487416.8594726268,-1374252.4658120242,-1515996.812098297,-1530911.892471935,-1567462.0491737397,-1495208.0158057245,65754.89850881317
297,0.0700617790222168,0.0043223153291458314,0.02299208641052246,0.0035007380089413704,,0.0001,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1487428.9994368448,-1374264.6866875573,-1516003.7605772223,-1530916.8140135952,-1567466.2791494608,-1495216.1079729362,65752.01824726177
297,0.06882591247558593,0.0028079176905867497,0.02100682258605957,0.0008711995225782085,,0.0001,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1487428.9994368448,-1374264.6866875573,-1516003.7605772223,-1530916.8140135952,-1567466.2791494608,-1495216.1079729362,65752.01824726177
297,0.06892261505126954,0.002202878003879302,0.02114558219909668,0.0006927677087164903,,0.0001,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1487428.9994368448,-1374264.6866875573,-1516003.7605772223,-1530916.8140135952,-1567466.2791494608,-1495216.1079729362,65752.01824726177
297,0.06651349067687988,0.0005571395311728881,0.02227954864501953,0.0012786179353583187,,0.0001,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': None, 'rgr__C': np.float64(0.0001), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1487428.9994368448,-1374264.6866875573,-1516003.7605772223,-1530916.8140135952,-1567466.2791494608,-1495216.1079729362,65752.01824726177
301,0.06425337791442871,0.0009191773764757647,0.019844675064086915,0.0009488116461897074,5,1e-05,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1487615.093566325,-1374447.3694674124,-1516331.7661180836,-1531245.1754221334,-1567880.676063386,-1495504.016127468,65827.88670560681
301,0.06378536224365235,0.0008089341968669858,0.019968700408935548,0.0005114650449805968,5,1e-05,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1487615.093566325,-1374447.3694674124,-1516331.7661180836,-1531245.1754221334,-1567880.676063386,-1495504.016127468,65827.88670560681
301,0.06382112503051758,0.0008543881577577332,0.020068597793579102,0.0005928635375507823,5,1e-05,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1487615.093566325,-1374447.3694674124,-1516331.7661180836,-1531245.1754221334,-1567880.676063386,-1495504.016127468,65827.88670560681
301,0.0633939266204834,0.0015105037150666624,0.020019149780273436,0.0002575448918018954,5,1e-05,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 5, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1487615.093566325,-1374447.3694674124,-1516331.7661180836,-1531245.1754221334,-1567880.676063386,-1495504.016127468,65827.88670560681
305,0.06524195671081542,0.0011520052247399276,0.020465564727783204,0.0006106651588314048,4,1e-05,1.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(1.0), 'rgr__loss': 'epsilon_insensitive'}",-1487615.4968761075,-1374448.4218569333,-1516332.4899329352,-1531245.5343642537,-1567880.9072103815,-1495504.5700481222,65827.62558136319
305,0.065679931640625,0.0010243998399886794,0.02023310661315918,0.00039155837975898394,4,1e-05,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1487615.4968761075,-1374448.4218569333,-1516332.4899329352,-1531245.5343642537,-1567880.9072103815,-1495504.5700481222,65827.62558136319
305,0.06441116333007812,0.001002810843469633,0.019892215728759766,0.0004564067229208692,4,1e-05,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1487615.4968761075,-1374448.4218569333,-1516332.4899329352,-1531245.5343642537,-1567880.9072103815,-1495504.5700481222,65827.62558136319
305,0.0700143814086914,0.0033130195491906777,0.02175440788269043,0.0008312944751583872,4,1e-05,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 4, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1487615.4968761075,-1374448.4218569333,-1516332.4899329352,-1531245.5343642537,-1567880.9072103815,-1495504.5700481222,65827.62558136319
309,0.06735987663269043,0.0032739945530257755,0.021121835708618163,0.0012217868207906632,3,1e-05,0.0,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(0.0), 'rgr__loss': 'epsilon_insensitive'}",-1487616.1096009656,-1374448.9904489843,-1516332.933501105,-1531245.9589035208,-1567881.3348769662,-1495505.0654663083,65827.56998038819
309,0.06811709403991699,0.002012928308082842,0.023837804794311523,0.00472341719150541,3,1e-05,0.1,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(0.1), 'rgr__loss': 'epsilon_insensitive'}",-1487616.1096009656,-1374448.9904489843,-1516332.933501105,-1531245.9589035208,-1567881.3348769662,-1495505.0654663083,65827.56998038819
309,0.06855196952819824,0.003580400423140564,0.020294713973999023,0.0004374953875341121,3,1e-05,0.01,epsilon_insensitive,"{'preprocess__categorical__encode__min_frequency': 3, 'rgr__C': np.float64(1e-05), 'rgr__epsilon': np.float64(0.01), 'rgr__loss': 'epsilon_insensitive'}",-1487616.1096009656,-1374448.9904489843,-1516332.933501105,-1531245.9589035208,-1567881.3348769662,-1495505.0654663083,65827.56998038819
